area_sqft,floors,rooms,hvac,solar,solar_kw,total
2066.9,2,4,False,True,10,18511337
1768.2,2,5,False,False,0,15475824
1345.0,2,4,False,True,7,13682179
2921.7,2,9,False,False,0,24661620
1688.7,1,3,False,True,10,8432817
2594.7,1,7,False,False,0,11101752
2303.8,1,9,True,False,0,11566144
800,2,2,False,False,0,6838718
800,1,3,True,False,0,3761978
2579.7,2,8,False,False,0,21853352
1646.1,2,3,False,False,0,13595086
3464.9,1,12,True,False,0,15327460
3125.7,1,12,False,False,0,14533049
1243.5,2,3,False,False,0,10924359
1917.5,2,3,True,True,4,18260540
1221.4,1,4,False,False,0,5779072
1585.1,1,5,False,False,0,7049771
3443.4,1,10,False,False,0,14397638
1233.9,3,3,True,False,0,17272359
1892.3,2,7,False,False,0,17120737
867.0,3,2,False,True,10,12477164
1510.3,1,4,True,False,0,6769833
1256.6,2,4,False,True,9,12155837
1599.1,1,6,True,False,0,7063290
2411.4,1,5,False,False,0,10441817
800,1,3,True,False,0,3920101
2242.7,1,6,True,False,0,11665577
2407.0,1,7,True,False,0,11566368
1095.0,2,7,False,False,0,10711644
2831.3,2,10,False,True,3,24398457
1311.5,1,2,False,False,0,5685415
2481.2,1,7,True,False,0,11656478
2094.9,2,7,False,False,0,16790163
1863.6,1,5,True,False,0,8479354
1345.7,1,4,False,True,3,6648334
800,1,3,True,False,0,4009144
1579.8,2,5,False,False,0,14280821
2068.8,2,4,False,True,10,18604759
1628.0,1,6,True,False,0,8046907
4206.8,1,13,False,False,0,17364106
3637.8,1,12,False,False,0,15107495
1826.8,3,4,True,False,0,23814721
2762.5,1,13,True,False,0,12833017
1010.4,2,3,False,False,0,8450861
973.8,1,3,False,False,0,4732557
2350.5,3,5,True,False,0,32081664
1969.5,1,8,False,False,0,9334667
1789.9,1,5,True,True,6,9057049
1501.9,2,3,True,False,0,13263247
1034.7,3,5,False,False,0,13462416
1188.4,1,3,False,False,0,5108466
1911.0,1,3,False,False,0,8138775
1149.2,2,3,False,False,0,10002988
1156.2,1,5,False,False,0,5435585
1175.0,1,5,False,True,6,6202503
1865.4,1,5,False,True,6,8950049
2590.4,1,7,False,False,0,12065614
1589.8,1,3,True,False,0,6942130
1732.6,1,4,False,True,5,8685053
1464.4,1,6,False,False,0,6966414
2183.4,1,6,False,False,0,9597699
2108.7,1,8,True,False,0,10113875
1697.3,1,3,False,False,0,7066298
6000,2,18,False,False,0,43673698
3896.0,1,12,False,False,0,15453558
2443.0,1,8,False,False,0,10739802
1969.3,2,5,True,False,0,17735792
1849.9,1,5,True,False,0,9176885
1066.6,2,2,False,False,0,9297894
800,1,4,False,False,0,3940026
1405.2,1,5,True,False,0,6989143
1036.4,2,5,False,False,0,9866344
1946.8,1,8,False,False,0,8956049
1454.1,1,4,False,False,0,6224463
3737.4,2,14,True,False,0,31028298
1689.3,1,6,False,False,0,7929710
836.3,1,2,False,False,0,3816056
2425.7,2,8,False,False,0,19341682
2067.4,1,7,True,True,9,11134801
1589.0,1,5,False,False,0,7205099
1805.6,1,8,False,False,0,8556307
2137.6,2,10,True,False,0,19182211
1730.3,1,4,False,False,0,7330911
2551.5,1,6,True,True,3,12850181
1586.7,1,4,False,True,10,8315613
2758.0,2,10,True,True,9,24575553
1550.5,1,5,True,True,4,8410611
3627.4,2,13,False,False,0,29381933
2815.7,2,11,False,False,0,24990721
800,2,4,False,True,7,7888104
1372.9,2,6,True,False,0,12943866
1656.2,1,7,False,False,0,8069716
1782.5,1,5,False,False,0,8124359
1684.5,2,6,False,False,0,13937733
2454.4,1,11,False,False,0,10869044
1592.9,1,5,False,False,0,7585126
1622.0,3,3,True,False,0,21633989
5292.8,2,16,False,False,0,42283346
951.4,1,3,False,False,0,4272062
1199.7,1,4,True,False,0,5532918
2243.5,2,10,False,True,7,20248760
1958.2,2,6,False,False,0,16129768
1308.6,2,5,True,False,0,12851346
1047.8,1,4,False,False,0,4795822
2895.1,2,10,False,False,0,24412755
2170.0,1,8,False,False,0,10119542
2600.9,1,7,False,True,10,12155603
2793.3,1,7,False,False,0,11886459
2816.6,2,8,False,True,9,23157422
902.9,1,2,False,False,0,4116126
837.5,1,2,False,False,0,3630572
1772.5,1,6,False,False,0,7700284
2843.9,1,7,False,True,10,12584273
800,1,2,False,True,5,4148146
2087.7,2,9,False,True,4,18409293
1524.1,1,5,False,False,0,7765681
5121.0,1,14,True,True,8,24197209
2561.1,1,8,True,False,0,11137980
3328.5,2,11,False,False,0,27546795
1303.6,2,3,False,True,5,11654278
2203.9,1,9,False,False,0,10009129
1772.4,2,4,True,True,7,17009868
1286.0,2,4,False,True,6,12048624
868.3,1,3,False,False,0,3872100
2903.1,1,10,False,True,3,13992247
2100.9,1,8,True,False,0,10463341
2854.3,1,7,False,True,6,12496859
1344.8,1,2,False,False,0,5946309
1728.7,1,6,True,False,0,8656624
2081.8,1,4,False,False,0,9095128
2069.1,1,6,False,False,0,8688205
1096.7,1,3,False,False,0,5172865
2093.2,2,5,False,False,0,17256076
1553.1,2,4,False,False,0,13758589
2206.4,1,7,False,True,9,11197556
2494.5,1,8,False,False,0,11012862
1759.5,1,6,False,False,0,8268647
1109.2,1,2,False,False,0,5189651
3899.0,1,12,False,False,0,15118051
3434.2,2,11,True,True,4,28786844
959.7,1,3,True,False,0,4754744
1030.2,1,4,False,False,0,5023793
1619.2,1,5,False,False,0,6999871
1526.9,1,6,False,True,7,7843108
1328.2,1,5,True,False,0,6256236
2199.3,2,6,False,False,0,17396848
1259.7,2,2,False,False,0,10334640
1818.8,2,6,False,True,6,15849277
1354.1,1,5,False,True,7,7190321
1355.8,2,5,False,False,0,11517824
2369.2,2,9,True,False,0,20808077
1483.6,1,3,False,False,0,6644671
1974.8,1,3,True,False,0,8798089
997.1,1,4,False,True,4,5779460
4041.6,2,13,False,False,0,32389741
1061.3,1,5,False,False,0,5432345
1391.8,1,4,False,True,10,7707733
1911.9,2,5,False,False,0,16578220
1189.3,1,3,False,False,0,5086914
2398.2,1,5,False,False,0,10112152
2763.4,1,8,False,False,0,12167772
1306.1,1,3,False,False,0,5774638
2725.3,1,7,False,True,5,12246071
1615.9,2,6,True,False,0,14190582
1445.9,2,5,False,False,0,13236535
1266.1,2,5,False,False,0,11098832
1900.1,1,8,False,False,0,8726215
2603.4,2,9,False,False,0,23381372
800,2,4,False,False,0,7445730
1227.7,2,2,True,False,0,10541420
2331.8,1,8,False,False,0,9525312
1078.6,1,3,True,False,0,5155576
2840.4,1,11,False,False,0,12815931
971.7,1,2,False,False,0,4421794
3151.9,1,8,False,False,0,13400985
1453.7,1,4,True,True,4,7664547
1105.9,1,4,False,False,0,5186800
1568.4,1,3,False,False,0,7056486
848.4,1,2,False,False,0,3696280
800,1,3,False,False,0,3839359
1644.0,1,4,True,False,0,7996092
800,1,2,False,False,0,3499240
1840.7,1,8,False,False,0,8642706
2107.1,2,7,True,True,6,20696068
3060.6,1,9,False,False,0,13090087
1202.0,1,5,False,False,0,5581176
1172.0,1,2,False,False,0,4924992
2274.1,1,10,False,False,0,10805855
964.9,1,4,False,False,0,4784754
1672.3,1,5,False,True,7,7856191
2132.7,1,8,False,False,0,9613770
800,2,3,False,False,0,7206237
1745.7,2,4,False,False,0,15995240
1913.6,1,3,False,False,0,8249795
3285.0,2,13,False,False,0,27814686
1085.7,1,5,True,False,0,6096239
1095.1,1,3,False,False,0,4631029
891.6,1,4,False,False,0,4523760
3918.4,1,11,False,False,0,16845554
1646.0,1,3,False,False,0,7254043
2250.9,1,6,False,True,9,10902007
2286.5,1,9,False,False,0,10159960
3481.8,1,12,False,False,0,14101146
2397.8,2,7,False,True,9,21069115
3251.5,1,9,True,False,0,13089522
2073.1,1,7,False,True,7,9953504
1220.6,1,4,False,False,0,5731778
1515.4,1,4,False,False,0,6801998
1424.7,2,4,False,False,0,12118930
2118.1,2,8,True,False,0,18879717
1826.4,2,2,False,True,6,15850187
969.8,2,4,False,False,0,8408939
2128.0,1,7,True,False,0,9944520
2269.2,1,8,False,False,0,10359021
2900.1,2,9,True,False,0,23970829
800,1,3,True,False,0,3910914
800,1,2,False,False,0,3509680
3697.3,1,13,False,False,0,16572530
2366.2,1,4,False,False,0,9742854
1330.2,1,7,False,False,0,6614265
4022.7,1,15,False,False,0,16803856
2873.0,1,9,True,False,0,14423210
1604.2,1,4,False,False,0,7268728
1501.9,1,6,False,True,9,7894993
3354.8,1,10,False,False,0,14771617
1308.3,1,4,True,False,0,6174618
2539.9,2,6,False,False,0,20218253
2025.5,3,6,False,False,0,25315683
1344.5,1,5,False,False,0,6162017
2556.2,1,9,False,False,0,12272136
1616.6,2,5,False,True,10,14951432
2060.7,2,5,False,True,4,18239316
1731.4,2,10,False,False,0,14523323
3371.7,1,9,False,False,0,13850262
2102.7,2,8,False,False,0,19954819
2449.5,1,10,False,False,0,10995016
815.0,2,3,False,False,0,7025520
3338.3,2,10,True,False,0,30819959
1263.3,2,4,True,False,0,11481321
1645.7,2,2,False,False,0,13285517
1223.7,3,4,True,False,0,17344402
1644.2,1,3,False,False,0,7317316
1977.8,1,7,False,False,0,8717749
2236.7,1,7,False,False,0,9881176
904.7,1,2,False,False,0,3984813
3240.1,1,10,True,False,0,15401094
851.7,1,4,True,False,0,4102573
3954.9,2,13,False,False,0,30064693
1378.1,1,5,False,False,0,6180633
1897.0,1,7,False,False,0,8571334
2101.0,1,6,False,False,0,9376571
1531.0,2,5,False,False,0,13456422
2513.4,1,9,False,False,0,11358370
800,2,2,False,False,0,6721084
2314.6,1,9,False,False,0,10594472
1282.3,1,4,False,False,0,6235949
1519.2,1,3,False,False,0,6769106
2512.3,2,8,False,False,0,20640494
1938.5,2,8,False,False,0,17583286
3327.1,1,10,True,True,7,16725962
2080.9,1,6,True,False,0,9814033
2992.2,1,13,False,True,6,13744503
1318.5,1,2,False,False,0,5664409
1820.0,1,6,True,False,0,9060268
2431.5,1,10,False,False,0,10852390
1900.3,1,6,True,False,0,9084262
1680.4,1,5,False,True,10,8722848
1416.9,2,3,False,False,0,12515006
2291.3,2,9,False,False,0,19006999
1500.1,1,8,False,False,0,7716921
2260.5,2,9,False,True,5,19302365
1714.7,1,5,False,False,0,7804241
1102.6,1,6,False,True,7,6083498
1523.1,1,5,False,False,0,7104102
1372.7,2,4,True,False,0,11593709
1344.3,1,3,False,False,0,6031416
1364.8,1,3,False,False,0,5916101
1893.9,2,5,True,False,0,16546183
2397.3,1,7,False,False,0,10085049
838.9,1,2,False,False,0,3579416
1338.7,1,5,True,False,0,7061895
1449.3,1,5,False,False,0,6328066
3218.2,2,9,False,False,0,25865381
949.4,1,2,True,False,0,4461775
2478.2,1,11,False,False,0,11286497
1866.0,2,6,False,False,0,16266492
1024.7,1,4,False,True,10,6186048
1888.3,1,7,False,False,0,8242758
3056.8,1,10,False,False,0,12973298
4455.1,1,16,False,False,0,18084375
3256.0,2,9,True,True,6,29332675
1948.9,1,8,False,False,0,8560651
1575.1,3,5,False,False,0,20564508
1973.8,1,7,False,True,8,9975912
2285.9,1,9,True,True,9,11574581
1301.8,1,4,False,False,0,6097364
2193.3,1,6,False,True,5,9921965
1110.8,1,4,False,False,0,5086311
1868.7,2,5,True,False,0,16474956
2286.1,1,7,False,True,10,11337016
1429.4,2,4,False,False,0,11666329
1080.4,1,2,True,False,0,4713572
1837.6,1,6,True,False,0,8025492
2042.5,2,5,False,False,0,17984660
2353.8,2,8,False,False,0,19125471
1587.8,1,4,True,True,8,8024982
2239.5,1,8,False,False,0,10511593
2940.5,1,8,False,False,0,12291189
2301.4,1,7,True,False,0,10527273
1133.7,2,2,True,False,0,9807716
3093.8,1,10,True,False,0,14250540
1099.0,1,3,False,False,0,4739920
2392.5,2,8,False,False,0,20452544
1006.6,2,3,False,True,7,9962987
2593.8,1,8,False,False,0,11102664
2560.0,1,10,True,False,0,12074843
1491.7,1,4,False,False,0,6484974
1852.8,2,4,False,False,0,14606470
1681.3,2,7,True,False,0,15105507
2552.2,1,9,True,True,9,13248594
1248.6,1,3,False,True,10,5876125
1160.8,2,3,True,False,0,10486838
1365.2,1,3,True,False,0,6368064
1550.8,1,5,False,False,0,7506613
5749.8,1,18,False,False,0,22173815
2427.4,1,10,True,False,0,11942267
1244.5,1,6,True,False,0,6746966
3455.4,1,12,True,False,0,16153644
2495.6,2,12,True,False,0,24342702
835.7,2,4,False,False,0,7466550
1384.6,3,6,True,False,0,18822768
4427.0,1,15,False,False,0,18909171
1476.2,1,5,True,False,0,6830863
1125.8,1,3,True,False,0,5191728
800,1,3,True,False,0,3736171
1463.8,1,4,False,False,0,6053761
2168.3,1,8,False,False,0,9936858
1258.7,1,7,False,False,0,6439661
1990.8,1,6,False,False,0,9120020
3116.8,1,9,False,True,5,13752772
2051.6,1,5,True,True,5,10027724
2001.3,1,8,False,False,0,8768940
1757.5,3,6,False,False,0,23464524
3700.5,1,14,True,False,0,16298758
3049.7,2,7,False,False,0,25938900
1511.5,2,4,False,False,0,12526573
800,1,2,False,False,0,3414126
1006.2,1,2,False,False,0,4438852
1370.1,1,3,False,False,0,5976847
1992.0,1,6,False,True,9,10088916
2647.0,1,7,False,False,0,11391556
1317.3,2,3,False,False,0,11340401
2462.5,2,8,True,False,0,22198179
994.3,1,3,True,False,0,4558182
1171.7,1,2,False,False,0,5240249
3731.7,2,14,True,False,0,30795429
1931.8,2,7,True,False,0,16978824
882.4,1,4,False,False,0,4223073
1676.4,2,4,False,False,0,13866894
1870.0,2,6,False,False,0,16678209
2024.8,2,5,False,False,0,15612333
2422.3,1,6,False,False,0,10456955
1415.4,3,6,False,True,6,19711835
1177.4,1,2,False,False,0,5174501
1984.8,3,4,True,False,0,24999886
1029.5,2,4,False,False,0,9187246
1711.8,1,7,False,False,0,7610715
1203.3,2,4,True,False,0,10799198
1700.8,2,4,False,False,0,15205210
1382.9,2,2,False,False,0,11889927
2453.1,1,11,False,False,0,11190527
1818.9,2,8,False,True,10,17562221
3297.2,3,10,True,False,0,37141172
5787.7,1,18,False,True,9,23438660
1554.6,1,5,True,False,0,7562638
1573.4,1,4,False,True,8,8030571
800,1,4,True,False,0,3954188
2813.6,2,9,False,False,0,23366916
2196.8,2,8,False,True,3,19435622
2680.8,1,9,False,False,0,11435960
873.0,1,3,False,False,0,3956910
1015.7,2,2,False,False,0,8950816
1366.8,1,3,False,False,0,5783664
4674.2,3,14,False,False,0,54524948
915.3,1,6,False,True,6,5273314
1662.9,2,6,False,False,0,14022203
1993.2,3,6,False,False,0,26561084
932.7,1,3,False,True,4,4927467
1304.6,2,7,False,True,10,12401384
1867.1,1,6,False,False,0,8569265
3778.8,1,13,False,False,0,16247614
1798.0,1,4,False,True,10,9527894
919.9,2,3,True,False,0,8616441
1507.7,1,5,False,False,0,6844883
3140.6,2,10,False,False,0,26738555
1161.3,2,3,False,True,7,11033979
1451.3,1,4,False,False,0,6227306
2506.5,1,9,False,True,10,12492563
2468.7,2,10,False,False,0,20805718
2192.7,3,5,False,True,6,28286321
1597.8,2,4,True,True,4,13831373
1068.9,3,5,False,True,10,14261127
1077.5,2,2,True,False,0,9897808
1100.6,1,2,False,False,0,4725445
2811.6,2,7,False,False,0,24165694
3046.7,1,14,True,False,0,14847303
2608.9,2,5,False,False,0,19372158
2469.5,1,6,False,True,6,11370592
994.5,1,4,False,False,0,4606659
2003.2,2,7,False,False,0,17777905
3218.5,1,10,False,False,0,12860117
2969.4,1,6,True,True,9,14216881
1780.1,2,3,False,False,0,14801178
2944.8,1,11,True,False,0,13345569
1845.1,1,6,False,False,0,8445388
1289.4,1,6,False,False,0,6802949
1542.0,1,5,False,False,0,7051237
1403.4,1,8,False,False,0,7089322
2117.6,1,6,True,False,0,10592290
2208.3,3,7,False,False,0,27712004
1004.9,2,6,True,True,6,10158597
3026.7,2,9,False,False,0,25998755
4511.4,1,14,False,False,0,17653415
1602.2,1,5,True,False,0,7481697
1093.4,2,2,False,False,0,9327967
2194.2,1,7,False,False,0,9493394
1966.7,1,8,True,True,5,10533400
1639.0,1,6,True,False,0,7704998
2887.2,1,9,False,False,0,12207337
2804.3,1,11,False,False,0,12575762
1845.5,2,4,False,False,0,15799924
1684.2,1,4,False,True,8,7743856
1189.3,1,3,True,False,0,5631437
1892.7,1,6,False,True,8,9109161
1819.9,2,2,False,False,0,14511375
2758.2,2,9,True,False,0,23555179
3755.9,2,14,False,False,0,30425641
1325.4,1,2,False,False,0,5680319
2821.2,1,9,True,True,4,13858069
1300.3,1,4,False,False,0,5701331
5130.6,1,15,False,True,3,21093010
2365.1,1,9,False,False,0,10550528
2364.7,1,6,False,False,0,9936470
1501.3,2,5,False,True,5,12681113
1800.7,1,6,False,False,0,8406358
1049.8,2,2,False,True,4,9977214
2348.1,2,11,False,False,0,20302668
1176.1,1,5,False,True,10,6556029
1410.6,2,5,False,False,0,12690954
2197.6,1,6,False,False,0,9429096
4216.7,2,15,False,False,0,33861898
2870.0,1,11,False,False,0,12914173
4472.8,2,15,False,False,0,36169300
981.4,2,3,False,True,6,9311592
3211.8,1,11,False,False,0,14138480
952.4,2,2,True,False,0,8567353
1761.8,1,5,False,False,0,7537235
1427.8,1,2,False,False,0,6413790
1966.1,1,5,False,False,0,8813179
1330.5,2,3,True,False,0,11424434
2664.5,1,7,False,False,0,11265316
1088.2,1,3,False,False,0,4733601
2592.3,2,10,False,True,8,24604043
4365.4,2,13,False,True,3,33324773
2167.6,2,7,False,False,0,17917219
1310.3,2,3,False,False,0,10939372
1075.4,2,3,False,True,7,9789869
1772.3,1,6,False,False,0,7796539
1176.4,3,4,True,False,0,15788751
2367.5,1,6,False,False,0,10561904
800,1,5,False,True,4,4791266
1104.2,1,3,False,False,0,4664918
1273.5,1,7,False,True,9,7333812
1383.8,2,4,False,False,0,11518731
3487.5,1,10,True,True,6,17042795
1421.6,1,6,False,False,0,6606959
1770.6,2,5,False,False,0,15012269
1264.4,1,3,False,False,0,5362483
3910.3,1,13,True,True,7,19099990
983.1,1,2,False,False,0,4090878
1206.7,1,3,False,False,0,5459050
5453.3,1,18,True,True,7,25465019
1512.4,1,4,False,False,0,6970154
2869.1,2,9,True,False,0,25139875
2633.7,1,7,True,False,0,11522909
1794.9,1,7,False,False,0,8161494
1035.3,2,3,False,False,0,9493787
3795.1,1,13,False,False,0,16067900
1316.7,1,4,False,True,9,6507942
5760.4,1,18,False,False,0,25324451
2565.9,1,7,False,False,0,10436074
2148.4,1,7,False,False,0,10007280
2313.3,1,6,False,False,0,10314828
1567.5,2,4,True,True,7,14928564
2226.5,2,7,False,False,0,18781566
2212.6,2,10,False,False,0,19719430
1157.8,3,4,True,False,0,15435773
1576.0,2,4,True,False,0,12899599
1147.7,1,2,False,False,0,4858680
1579.8,2,5,True,False,0,15090655
2169.8,1,5,False,False,0,8998667
1594.5,1,4,False,False,0,7117334
1471.0,1,5,False,True,9,7690231
1388.1,2,5,False,False,0,12396436
2005.9,1,4,False,False,0,7961543
3175.3,1,11,False,False,0,12304633
885.8,2,2,False,True,9,8173236
1309.6,1,5,False,False,0,6995064
2301.3,1,7,False,False,0,9794234
800,1,2,False,False,0,3566157
1164.5,1,2,False,False,0,5142659
1715.6,1,4,False,True,3,8297067
1959.1,1,5,False,False,0,8251509
3336.4,2,10,False,False,0,27697724
1742.8,1,5,False,True,5,8498111
1641.6,1,7,False,False,0,8097336
2467.9,1,5,True,True,5,11500511
2246.9,1,6,False,True,5,10596803
1799.2,3,7,True,False,0,22965824
1664.0,1,4,False,True,9,8852326
1391.7,1,5,False,False,0,6588928
2148.6,1,8,False,False,0,10571329
1279.1,1,5,True,False,0,6359492
1600.0,1,4,False,False,0,6981424
800,1,2,False,False,0,3713344
1954.8,2,6,True,False,0,18377203
2138.6,1,3,True,False,0,9355681
1605.9,1,7,False,False,0,7787558
1641.0,2,5,True,False,0,14559283
4180.2,2,13,False,False,0,34087131
2524.0,1,9,True,False,0,12319701
4742.1,2,15,False,False,0,35963253
1607.3,1,3,False,False,0,6980178
800,1,2,False,False,0,3256245
1475.4,1,7,False,True,6,8371619
3127.0,1,10,False,False,0,13872027
1704.1,2,3,True,False,0,13409786
885.1,1,4,False,False,0,4130023
1414.4,1,6,True,False,0,7347431
1059.9,1,2,False,False,0,4311604
1193.5,1,2,True,False,0,5361266
3000.9,1,8,False,False,0,12657037
1191.8,1,3,False,False,0,5241544
1271.7,1,4,True,False,0,6413300
2203.3,2,7,True,False,0,19283764
3363.5,1,11,False,False,0,13751164
2277.2,2,7,False,False,0,18036665
5063.0,1,14,False,False,0,19010769
1664.6,1,4,False,False,0,7044569
1877.7,2,7,False,False,0,15011688
3479.3,3,9,False,False,0,41217417
800,2,3,True,False,0,7013786
974.2,1,6,False,True,9,5937610
1144.3,2,6,True,True,5,12201105
3467.9,3,10,False,False,0,41293837
1446.1,1,6,False,False,0,6615840
3725.9,1,14,False,False,0,15884262
1395.3,1,3,False,False,0,6260399
3265.0,2,10,False,False,0,27720679
1349.9,1,8,True,True,10,8832235
4286.8,1,14,False,True,6,19324565
1625.4,2,2,True,False,0,14631950
2376.9,1,9,False,False,0,10294301
2144.1,2,7,False,False,0,19299467
3782.3,1,11,False,False,0,15146714
2621.2,1,10,False,False,0,12235505
1699.9,1,5,False,False,0,7387040
2346.2,1,7,True,False,0,10918361
3239.6,1,11,False,False,0,13505012
3320.1,1,10,False,False,0,13697415
1454.5,1,7,True,True,4,8112745
1804.4,2,7,True,False,0,16681219
1762.9,1,4,False,False,0,7521980
2986.7,1,11,False,False,0,13323717
947.4,1,4,False,False,0,4662798
1771.1,2,7,False,False,0,15705989
3740.1,1,11,False,False,0,16216213
870.7,2,3,True,True,5,8402040
1582.2,1,4,False,True,4,7580557
1612.7,1,4,True,False,0,7979448
2611.3,2,7,True,True,8,24022669
2187.4,2,8,True,False,0,18938764
2119.7,3,5,False,False,0,27444559
2360.4,2,9,True,False,0,20333632
1477.1,2,8,False,True,8,14610654
2303.3,1,9,True,False,0,11614535
1815.2,2,4,True,False,0,15810556
1226.2,2,4,True,False,0,11186199
1259.9,1,3,True,False,0,5917184
3958.7,2,15,False,False,0,33083550
800,1,2,False,True,4,4291581
1509.3,1,3,False,False,0,6500175
1651.1,1,5,False,False,0,7254629
3797.1,2,10,False,False,0,31791294
3890.5,1,14,False,True,10,16670790
2191.4,3,9,False,False,0,30200387
1259.5,1,5,False,False,0,5683019
1075.8,2,4,False,False,0,9230707
953.8,2,5,False,False,0,8796698
1226.5,2,4,False,False,0,10575220
2175.5,1,7,True,True,10,10993515
1647.7,1,5,True,False,0,8552992
1933.7,1,7,False,False,0,9029630
2428.5,1,5,False,False,0,9748690
2384.2,2,9,False,False,0,20610685
1781.3,1,2,False,False,0,7465038
2452.3,1,6,False,False,0,10995744
2797.8,1,8,False,False,0,12245065
1273.3,2,4,True,False,0,11464583
1347.5,2,3,False,False,0,11661696
1914.0,1,7,False,True,9,9488077
1696.2,1,7,False,True,7,8711040
1501.1,1,3,False,False,0,6709033
3175.0,1,11,False,True,3,15175018
2425.4,2,4,False,False,0,19115784
800,2,2,False,True,9,7966490
1363.8,2,6,False,False,0,12489070
1303.9,2,6,False,False,0,11891973
2487.0,1,8,False,False,0,10775117
1870.8,1,5,True,True,4,9417467
1690.9,1,4,False,False,0,7025243
800,1,2,False,False,0,3604136
3247.8,1,10,False,False,0,13375341
1200.9,1,4,True,False,0,5597145
800,1,2,True,False,0,3737011
3917.6,1,14,False,False,0,17312052
2355.8,2,8,False,False,0,20868819
1513.5,2,6,False,False,0,12454529
1997.5,1,8,False,False,0,9068492
1894.2,2,6,True,False,0,17255877
1245.6,1,4,False,False,0,6067097
1502.9,3,3,False,True,3,19815845
1761.2,1,4,True,False,0,8154478
1367.7,1,4,False,False,0,5925603
1248.2,1,5,False,True,4,6019795
800,1,3,False,False,0,3529478
2414.0,2,8,False,False,0,22068728
1733.9,1,3,False,False,0,7276550
2992.9,2,11,False,False,0,24354194
1206.8,1,2,False,False,0,5332270
2075.8,2,6,False,False,0,17476750
2053.3,1,8,False,True,5,10908659
2339.5,2,9,False,False,0,19780989
2314.9,1,8,True,False,0,10815708
1156.1,2,2,False,False,0,9846831
1529.3,2,4,False,True,9,14106868
2013.9,1,4,True,False,0,8801949
1438.9,1,3,True,False,0,6867866
1691.8,2,6,False,False,0,14410534
3863.7,1,12,False,False,0,15977797
893.9,1,2,True,False,0,3970320
1924.8,2,7,False,False,0,16853880
1631.6,1,5,True,False,0,8068264
1371.8,1,3,False,False,0,5769200
2157.9,1,9,False,False,0,9755509
1869.6,2,7,False,False,0,15412689
2096.5,1,7,False,False,0,8782689
1463.7,2,2,False,False,0,12930192
2063.9,1,8,False,False,0,9849947
1060.2,1,4,True,True,10,5883741
1017.4,1,2,False,True,8,5554952
2315.9,2,9,False,False,0,20074781
1440.2,1,6,False,False,0,6713551
2444.2,1,6,True,False,0,11107578
1273.7,1,4,False,False,0,5521094
2779.8,1,8,False,True,6,13043166
1394.2,1,2,True,True,6,7355985
2782.7,1,9,True,False,0,12407159
3981.3,1,10,True,False,0,16570364
1659.1,1,2,False,False,0,6661479
800,1,2,False,True,6,4402410
1382.3,1,4,True,False,0,6403412
1951.4,1,5,False,False,0,8137496
838.1,1,5,False,False,0,4320098
2349.4,1,7,False,True,5,10866909
1856.3,3,6,False,False,0,24186315
1801.4,1,5,False,False,0,7891219
2502.9,3,8,False,False,0,31457992
922.9,1,4,False,False,0,4590620
2244.9,1,6,False,False,0,9536882
2952.7,1,10,False,False,0,13084622
1488.8,1,3,False,False,0,6689068
2121.4,2,7,False,False,0,18480542
1330.3,1,5,True,False,0,6680489
2249.2,1,8,True,False,0,10755036
2425.4,2,8,False,True,8,21227979
1764.4,2,6,False,False,0,15303807
1414.7,2,7,False,True,3,12512622
1534.0,2,4,False,False,0,12605566
2296.1,1,9,False,False,0,10075178
2491.5,2,9,False,True,3,22648165
1305.2,1,5,False,True,5,6888379
858.6,1,2,False,False,0,4075306
2206.2,1,8,False,False,0,10236347
1558.4,1,4,False,True,3,7369824
1584.7,1,7,False,False,0,7843772
1189.6,1,5,False,False,0,5657716
1488.1,1,4,False,False,0,6702129
1388.5,1,7,True,False,0,7629365
3957.0,2,12,True,False,0,33412393
2683.3,2,8,False,False,0,21115236
1504.1,1,3,True,False,0,7144707
2778.3,2,14,False,True,10,26231668
1078.5,1,2,False,False,0,4344162
2536.8,1,8,False,False,0,11242869
1294.0,1,3,False,False,0,5581862
1638.7,1,3,False,False,0,7093745
1351.4,1,3,False,True,7,6596225
1891.4,1,5,False,True,4,9314884
2003.1,1,7,False,False,0,8823058
2501.5,1,9,False,False,0,10240109
3202.0,1,11,True,True,3,14848496
4099.3,2,13,True,True,7,34217862
3074.1,2,8,False,True,10,26567254
3553.9,3,10,False,False,0,42282159
2346.3,1,8,True,False,0,10882584
4586.2,1,15,False,False,0,19953251
1396.0,2,4,False,False,0,12602335
1921.6,1,6,False,False,0,8402679
2308.3,1,7,False,False,0,10223355
1036.2,3,3,False,False,0,13004033
987.4,1,2,False,True,10,5477858
1885.2,1,7,False,False,0,8570097
2887.8,1,10,False,False,0,13089621
2965.2,1,10,True,False,0,13595126
2071.5,1,3,True,False,0,9530857
1707.4,1,3,True,False,0,8009473
1880.9,1,7,False,False,0,9088674
2219.0,1,8,False,False,0,9395025
1489.0,2,2,False,False,0,12397330
1623.4,2,4,True,True,4,15589559
1520.7,2,4,True,False,0,13470149
2053.0,2,9,False,False,0,18696167
2704.9,1,6,True,False,0,13171347
3319.3,2,11,False,True,9,28788911
1630.3,2,5,False,False,0,13253669
2342.8,1,8,True,False,0,11164439
1601.8,1,5,False,False,0,6998670
1006.6,2,2,False,True,4,9577749
2358.7,1,8,False,False,0,10389304
3945.9,1,13,False,False,0,16437297
821.6,3,2,False,False,0,10660218
