city,location,price,bedrooms,baths,size
Islamabad,MPCHS - Block B,52500000,5,6,10
Islamabad,CBR Town Phase 1,35000000,4,5,7
Islamabad,PWD Housing Society - Block B,120000000,10,6,20
Islamabad,DHA Defence Phase 2,127500000,5,5,20
Islamabad,I-12,5900000,2,2,3.9
Islamabad,D-17,55000000,6,6,20
Islamabad,G-15,60000000,6,6,12
Islamabad,Bahria Enclave - Sector G,36500000,5,5,8
Islamabad,Soan Garden,29500000,4,6,6.7
Islamabad,Mumtaz City,34000000,6,7,10
Islamabad,DHA Phase 2 - Sector D,97500000,6,6,20
Islamabad,DHA Defence Phase 5,90000000,5,6,20
Islamabad,Naval Anchorage - Block F,50000000,4,5,14
Islamabad,G-13,84500000,6,6,10
Islamabad,G-13,37500000,4,4,4
Islamabad,G-13,82500000,6,6,10
Islamabad,G-13,72100000,5,6,8
Islamabad,G-14/4,33000000,4,4,4
Islamabad,E-11/4,22000000,3,3,8.9
Islamabad,Margalla View Housing Society,18000000,3,3,6.4
Islamabad,Margalla View Housing Society,13500000,6,6,5
Islamabad,Bahria Enclave - Sector A,16000000,2,2,5.2
Islamabad,E-11,11000000,2,2,4.4
Islamabad,E-11,7800000,0,1,1.4
Islamabad,E-11,14000000,2,2,4.7
Islamabad,E-11,31000000,2,2,7.6
Islamabad,E-11,19500000,2,2,5.1
Islamabad,E-11/2,13500000,2,2,3.6
Islamabad,E-11,15500000,2,2,4.9
Islamabad,E-11,7000000,0,1,1.4
Islamabad,D-17,11000000,2,2,3.6
Islamabad,F-7,500000000,6,6,26
Islamabad,DHA Defence Phase 2,97000000,5,6,20
Islamabad,DHA Defence Phase 2,109500000,6,6,20
Islamabad,D-17,8000000,3,3,4.4
Islamabad,Madina Tower,15000000,2,2,5.2
Islamabad,D-12,190000000,9,7,20
Islamabad,G-10/4,140000000,6,6,14
Islamabad,E-11/2,85000000,6,6,12.4
Islamabad,Gulberg Greens,6000000,1,1,2
Islamabad,DHA Defence Phase 2,108500000,6,6,20
Islamabad,Bahria Enclave - Sector C1,52500000,5,6,10
Islamabad,Bahria Enclave - Sector H,22400000,3,4,5
Islamabad,Bahria Enclave - Sector A,4800000,1,2,1.9
Islamabad,Bahria Enclave - Sector C2,55000000,5,6,10
Islamabad,Bani Gala,120000000,8,6,40
Islamabad,Bani Gala,19000000,3,3,11.1
Islamabad,Bani Gala,27000000,4,4,8
Islamabad,Bani Gala,29000000,6,6,8
Islamabad,Bani Gala,41700000,5,5,14
Islamabad,DHA Defence Phase 2,65000000,5,6,11
Islamabad,Top City 1,38500000,6,7,10
Islamabad,Top City 1,38000000,6,7,10
Islamabad,DHA Defence Phase 2,115000000,5,6,20
Islamabad,DHA Defence Phase 2,105000000,5,6,20
Islamabad,DHA Defence Phase 2,107500000,5,6,20
Islamabad,DHA Defence Phase 2,110000000,5,6,20
Islamabad,DHA Defence Phase 2,130000000,6,7,20
Islamabad,DHA Defence Phase 2,168500000,8,6,20
Islamabad,F-11/2,165000000,6,6,26
Islamabad,Diplomatic Enclave,15700000,0,0,1.1
Islamabad,New Blue Area,45000000,0,0,3.6
Islamabad,Top City 1,33500000,6,7,10
Islamabad,Business Bay DHA,18000000,2,2,6.7
Islamabad,Top City 1,27000000,6,7,8
Islamabad,DHA Defence Phase 2,139000000,7,6,22
Islamabad,Mumtaz City,33000000,6,7,10
Islamabad,DHA Defence Phase 2,119900000,6,6,20
Islamabad,DHA Defence Phase 2,97900000,6,6,20
Islamabad,One Constitution Avenue,100000000,2,3,8.8
Islamabad,Orchard Scheme,400000000,0,0,440
Islamabad,Tarlai,180000000,0,0,440
Islamabad,Chak Shahzad,550000000,5,5,800
Islamabad,I-16/3,4800000,2,2,4.1
Islamabad,Bahria Enclave,49000000,5,6,10
Islamabad,Bahria Enclave,54000000,4,5,10
Islamabad,Soan Garden,67000000,6,6,16
Islamabad,DHA Defence Phase 2,135000000,6,6,20
Islamabad,DHA Defence Phase 2,113000000,5,6,20
Islamabad,Bahria Enclave - Sector C3,43000000,4,5,9
Islamabad,Eighteen,67000000,3,3,8.7
Islamabad,Jinnah Gardens Phase 1,23000000,4,5,5
Islamabad,Faisal Town - F-18,42500000,4,6,8
Islamabad,Faisal Town - F-18,42500000,4,6,8
Islamabad,D-12,49900000,3,4,4
Islamabad,Diplomatic Enclave,66500000,2,2,6.2
Islamabad,Diplomatic Enclave,44000000,2,2,6.2
Islamabad,D-12,47000000,3,4,4
Islamabad,E-11,6800000,1,1,2
Islamabad,E-11,13000000,3,3,6.7
Islamabad,DHA Defence Phase 2,112500000,6,6,20
Islamabad,D-12,250000000,9,6,20
Islamabad,D-12,39000000,4,4,4.4
Islamabad,D-17,39000000,6,7,9
Islamabad,Bani Gala,18000000,4,5,5
Islamabad,Bahria Enclave - Sector C,12500000,2,2,4.4
Islamabad,E-11/4,21000000,3,3,7.6
Islamabad,E-11/4,11200000,1,1,2.7
Islamabad,Korang Town,37500000,6,6,14
Islamabad,E-11/2,95000000,6,6,18.1
Islamabad,F-10/4,155000000,5,6,20
Islamabad,F-11,170000000,6,6,26
Islamabad,F-11/1,149000000,6,6,20
Islamabad,F-10,145000000,6,6,20
Islamabad,E-11/4,14500000,3,3,5.3
Islamabad,F-10,170000000,5,6,20
Islamabad,F-10/2,220000000,8,6,24
Islamabad,F-11/1,145000000,6,6,20
Islamabad,E-11/3,155000000,9,6,20
Islamabad,F-10/1,150000000,7,6,20
Islamabad,F-10/3,195000000,6,6,22
Islamabad,F-10,350000000,6,6,40
Islamabad,F-11/4,360000000,7,6,40
Islamabad,F-10,320000000,10,6,42
Islamabad,E-11/3,195000000,8,6,20
Islamabad,F-11,175000000,10,6,26
Islamabad,F-11,150000000,5,5,16
Islamabad,F-11,149000000,6,6,20
Islamabad,F-10/3,250000000,8,6,26
Islamabad,E-11,140000000,9,6,20
Islamabad,E-11/3,125000000,8,6,20
Islamabad,F-11/2,135000000,4,4,16
Islamabad,F-11/4,185000000,9,6,20
Islamabad,F-10,160000000,7,6,20
Islamabad,F-10/1,175000000,7,6,20
Islamabad,F-10,170000000,9,6,20
Islamabad,Bahria Enclave - Sector B1,24000000,3,5,5
Islamabad,DHA Defence Phase 2,95000000,6,6,20
Islamabad,F-7,350000000,5,6,26
Islamabad,E-11,85000000,7,6,10
Islamabad,E-11,120000000,5,5,16
Islamabad,E-11,50000000,5,5,6
Islamabad,G-6,420000000,5,6,44
Islamabad,G-7,160000000,5,6,20
Islamabad,E-7,625000000,6,6,38
Islamabad,E-7,860000000,0,6,38
Islamabad,F-10,155000000,5,5,20
Islamabad,Soan Garden - Block H,9500000,3,3,4.9
Islamabad,Soan Garden - Block H,9500000,3,3,4.9
Islamabad,Soan Garden - Block H,4200000,1,1,2.5
Islamabad,G-16/4,35000000,5,5,7
Islamabad,G-15 Markaz,46000000,7,7,14
Islamabad,G-15,3500000,0,0,1.4
Islamabad,Bahria Enclave - Sector H,28000000,4,3,6
Islamabad,Bahria Enclave - Sector C1,55000000,5,6,10
Islamabad,Bahria Enclave - Sector B1,25000000,3,4,5
Islamabad,Soan Garden - Block H,9500000,3,3,5.4
Islamabad,Soan Garden - Block H,9500000,3,3,5.4
Islamabad,Soan Garden - Block H,10000000,3,3,5.4
Islamabad,MPCHS - Block B Extension 1,6700000,2,2,3.7
Islamabad,Faisal Margalla City,24000000,3,3,5
Islamabad,F-8,235000000,5,6,22
Islamabad,F-8,255000000,5,6,22
Islamabad,DHA Defence Phase 2,138000000,5,6,20
Islamabad,DHA Defence Phase 2,105000000,6,7,20
Islamabad,DHA Defence Phase 2,105000000,5,6,20
Islamabad,Bahria Enclave - Sector N,38500000,4,6,8
Islamabad,F-7,750000000,6,6,80
Islamabad,DHA Defence Phase 2,85000000,5,6,20
Islamabad,DHA Defence Phase 2,95000000,6,6,20
Islamabad,E-11/4,13000000,3,3,7.6
Islamabad,Mumtaz City,31700000,4,4,8.5
Islamabad,F-7,750000000,6,6,80
Islamabad,DHA Valley - Oleander Sector,14000000,3,3,8
Islamabad,F-7,740000000,6,6,76
Islamabad,Shaheen Town Phase 1,18500000,5,5,6
Islamabad,DHA Defence Phase 5,220000000,6,6,34
Islamabad,DHA Phase 2 - Sector B,165000000,9,7,20
Islamabad,DHA Defence Phase 2,155000000,6,6,20
Islamabad,DHA Defence Phase 2,117500000,6,6,20
Islamabad,E-11/1,95000000,6,6,10.9
Islamabad,E-11/1,160000000,9,6,20
Islamabad,Oleander Sector - DHA Homes Block A,15000000,3,3,8
Islamabad,E-11/3,145000000,5,5,14.2
Islamabad,E-11/1,88000000,6,6,10
Islamabad,G-11/4,15500000,2,2,3.1
Islamabad,Ghauri Town,7300000,1,1,2.1
Islamabad,Ghauri Town,5611000,0,1,1.6
Islamabad,DHA Phase 2 - Sector J,107500000,5,6,20
Islamabad,DHA Defence Phase 2,115000000,5,6,20
Islamabad,The Galleria,17000000,3,2,7.5
Islamabad,PHAF Officers Residencia,40000000,5,5,8
Islamabad,I-14,42500000,5,6,8
Islamabad,Airport Green Garden - Block A,13000000,3,3,5
Islamabad,DHA Phase 2 - Sector B,99000000,8,6,20
Islamabad,Luxus Mall and Residency,11500000,1,1,3.4
Islamabad,DHA Defence Phase 2,17000000,3,3,5.1
Islamabad,E-11,138000000,9,0,20
Islamabad,F-11/3,190000000,7,0,20
Islamabad,E-11,80000000,7,0,10
Islamabad,E-11/1,140000000,9,0,20
Islamabad,F-10/3,495000000,8,0,42
Islamabad,Soan Garden,9200000,2,2,4.9
Islamabad,Business Bay DHA,17500000,2,3,6.2
Islamabad,Bani Gala,33000000,5,6,10
Islamabad,DHA Defence Phase 2,120000000,5,6,20
Islamabad,DHA Defence Phase 2,107000000,6,6,20
Islamabad,DHA Defence Phase 2,92000000,5,6,20
Islamabad,I-14/4,28000000,5,4,6
Islamabad,Naval Anchorage - Block F,46000000,5,5,14
Islamabad,DHA Valley,7000000,2,2,5
Islamabad,Askari Heights 4,25500000,3,4,10.6
Islamabad,Bahria Garden City - Zone 1,65000000,6,6,14
Islamabad,Malot,35000000,2,3,5
Islamabad,The Centaurus,70000000,2,2,6.4
Islamabad,River Garden,23500000,3,3,5
Islamabad,E-11,15500000,2,2,5.9
Islamabad,F-11,18500000,1,1,5.6
Islamabad,F-11,160000000,0,6,20
Islamabad,E-11/2,6800000,2,2,3.6
Islamabad,Diplomatic Enclave,87500000,2,2,7
Islamabad,F-11/2,135000000,6,6,16
Islamabad,Bahria Town,175000000,6,6,26
Islamabad,Diplomatic Enclave,65000000,2,2,7.3
Islamabad,G-13,48500000,6,6,8
Islamabad,G-13/1,30500000,4,4,4
Islamabad,G-14/4,48500000,6,6,8
Islamabad,DHA Defence Phase 2,160000000,7,6,20
Islamabad,G-13,115000000,7,7,14
Islamabad,G-13,38000000,4,4,4
Islamabad,G-13,85000000,6,7,10
Islamabad,Oleander Sector - DHA Homes Block A,15000000,3,3,8
Islamabad,Lilly Sector - Block A,14000000,3,3,8
Islamabad,PWD Housing Society - Block D,26000000,5,5,5
Islamabad,DHA Defence Phase 5,165000000,6,7,40
Islamabad,DHA Defence Phase 2,138000000,5,6,20
Islamabad,G-9,92500000,6,6,12
Islamabad,G-9/4,68500000,5,5,10
Islamabad,G-9,92600000,6,6,14.2
Islamabad,G-9,91500000,6,6,14.2
Islamabad,G-9/1,87000000,6,6,14.2
Islamabad,DHA Defence Phase 2,52500000,6,5,6
Islamabad,DHA Defence Phase 2,115000000,5,6,20
Islamabad,DHA Defence Phase 2,139000000,6,6,20
Islamabad,Naval Anchorage - Block G,27500000,5,5,5
Islamabad,Soan Garden - Block H,10000000,3,3,5.4
Islamabad,DHA Defence Phase 2,150000000,5,6,20
Islamabad,I-8,120000000,7,6,12
Islamabad,G-11,44500000,4,4,5
Islamabad,G-9,85500000,6,6,14.2
Islamabad,DHA Defence Phase 2,127500000,6,6,20
Islamabad,DHA Defence Phase 2,80000000,6,6,20
Islamabad,Bahria Garden City,39300000,3,3,9.4
Islamabad,Bahria Garden City,40400000,4,3,9.4
Islamabad,Islamabad Expressway,10200000,0,1,1.8
Islamabad,F-17,25500000,4,5,8
Islamabad,Cube Apartments,10000000,1,1,4.9
Islamabad,G-9,145000000,7,6,14
Islamabad,G-9,85000000,6,6,14.2
Islamabad,G-9,84000000,6,6,14.2
Islamabad,I-8,107000000,6,6,12.4
Islamabad,G-9,92500000,6,6,14.2
Islamabad,G-9,95500000,6,6,14.2
Islamabad,G-9,86000000,6,6,14.2
Islamabad,G-9,52500000,4,4,5
Islamabad,G-9,53500000,5,5,6
Islamabad,G-13/2,63500000,5,5,8
Islamabad,G-9,54000000,5,5,6.7
Islamabad,I-8,130000000,6,6,12.4
Islamabad,I-8,102500000,6,6,12.4
Islamabad,I-8,147500000,6,6,14.2
Islamabad,I-8,180000000,9,0,12.4
Islamabad,G-9/4,54000000,4,4,6
Islamabad,G-9,70000000,6,6,10.9
Islamabad,G-9/1,89000000,6,6,14.2
Islamabad,G-9,92500000,6,6,14.2
Islamabad,Chak Shahzad Farms,660000000,6,6,800
Islamabad,I-8,98000000,3,3,12.4
Islamabad,I-8,105000000,6,6,14
Islamabad,I-8,230000000,6,6,20
Islamabad,Gulberg Residencia - Block V,97500000,7,7,16
Islamabad,DHA Defence Phase 2,129000000,5,6,20
Islamabad,I-8/3,220000000,6,6,24
Islamabad,Ghauri Town,7000000,1,1,2
Islamabad,DHA Defence Phase 2,190000000,7,6,30
Islamabad,DHA Defence Phase 2,115000000,6,6,20
Islamabad,E-16/3,30000000,7,6,10
Islamabad,Bahria Enclave,46000000,5,6,10
Islamabad,Mumtaz City,14400000,2,2,4.6
Islamabad,E-11,140000000,6,0,20
Islamabad,G-10/3,220000000,9,0,22
Islamabad,E-11/4,11500000,3,3,6.7
Islamabad,E-11/4,65000000,7,0,10
Islamabad,E-11,91000000,6,6,12
Islamabad,E-11,180000000,8,0,20
Islamabad,F-10,175000000,7,6,22
Islamabad,E-11/3,170000000,10,0,20
Islamabad,Top City 1 - Block A,42500000,6,6,10
Islamabad,D-12,240000000,7,6,20
Islamabad,Soan Garden - Block H,11000000,2,2,4.9
Islamabad,G-13/3,95000000,6,6,10
Islamabad,D-12,90000000,5,6,8
Islamabad,D-12,95000000,5,6,8
Islamabad,D-12,85000000,6,6,8
Islamabad,DHA Defence Phase 2,144500000,6,6,20
Islamabad,DHA Defence Phase 2,125000000,5,6,20
Islamabad,D-12,57500000,4,5,5
Islamabad,DHA Defence Phase 2,104000000,5,6,20
Islamabad,DHA Defence Phase 2,139000000,5,6,20
Islamabad,D-12/3,42500000,4,4,4
Islamabad,Bani Gala,13000000,2,3,5
Islamabad,PWD Housing Society - Block A,45000000,6,6,14.2
Islamabad,PWD Housing Society - Block D,35000000,5,6,9.3
Islamabad,CBR Town Phase 1 - Block C,38000000,4,5,8
Islamabad,Pakistan Town - Phase 1,37000000,4,5,10.9
Islamabad,F-8,300000000,9,7,22
Islamabad,G-10 Markaz,51000000,2,2,7.6
Islamabad,PHAF Officers Residencia,47000000,5,6,14
Islamabad,DHA Phase 1 - Defence Villas,37000000,4,5,10
Islamabad,E-11,150000000,8,6,14
Islamabad,G-9 Markaz,13500000,2,1,2.2
Islamabad,Top City 1 - Block D,46000000,5,6,10
Islamabad,G-11,15000000,2,2,3.1
Islamabad,I-8/2,125000000,6,6,12.4
Islamabad,I-8/2,120000000,5,5,12.4
Islamabad,I-8/4,220000000,6,6,24
Islamabad,I-8/3,145000000,6,6,14
Islamabad,I-8/4,125000000,6,6,14
Islamabad,I-8/2,200000000,6,6,24
Islamabad,I-8/3,135000000,6,6,14
Islamabad,Defence Residency,6100000,1,1,2.7
Islamabad,Bahria Enclave - Sector B1,26000000,3,3,5
Islamabad,Bahria Enclave - Sector N,25000000,3,3,5
Islamabad,Bahria Enclave - Sector C2,47500000,5,5,9
Islamabad,Cube Apartments,7000000,0,1,2.8
Islamabad,Bahria Enclave - Sector A,50000000,5,5,10
Islamabad,Bahria Enclave - Sector H,24000000,3,3,5
Islamabad,G-11/4,25000000,2,2,3.8
Islamabad,G-11/4,20000000,2,2,3.8
Islamabad,G-11,43500000,4,6,4
Islamabad,Bani Gala,100000000,10,6,80
Islamabad,Bani Gala,120000000,7,6,30
Islamabad,Bani Gala,37000000,6,6,11
Islamabad,MPCHS - Block E,30000000,4,6,8
Islamabad,G-15/1,37000000,5,5,8
Islamabad,Rawalpindi Housing Society,11000000,5,6,5.2
Islamabad,Margalla View Housing Society,37500000,0,0,10
Islamabad,Rawalpindi Housing Society,16500000,4,4,8
Islamabad,Rawalpindi Housing Society,13000000,4,6,6
Islamabad,DHA Phase 2 - Sector H,114000000,8,6,20
Islamabad,Bani Gala,42000000,5,6,10
Islamabad,F-7,700000000,10,6,76
Islamabad,I-14/1,12500000,3,3,4
Islamabad,Chak Shahzad,41000000,5,4,8
Islamabad,Kuri Road,13500000,5,5,3
Islamabad,PHAF Officers Residencia,70000000,5,5,14
Islamabad,MPCHS - Multi Gardens,22500000,4,4,5
Islamabad,G-11/1,51500000,4,4,8
Islamabad,G-12,3600000,4,2,5
Islamabad,Top City 1,95000000,7,6,20
Islamabad,Top City 1 - Block A,44000000,4,5,10
Islamabad,CBR Town Phase 1 - Block C,33500000,5,6,7
Islamabad,Jinnah Gardens Phase 1,32500000,5,6,7
Islamabad,Bani Gala,47500000,5,6,11
Islamabad,Bani Gala,29500000,5,5,11
Islamabad,Bani Gala,33000000,6,5,10
Islamabad,Emaar Canyon Views - Alma 1 Block,33500000,3,3,12
Islamabad,Bani Gala,23500000,5,6,5
Islamabad,Bani Gala,13000000,2,3,6.5
Islamabad,Bani Gala,110000000,8,6,36
Islamabad,Bani Gala,70000000,8,6,24
Islamabad,Bani Gala,12500000,2,3,5
Islamabad,Simly Dam Road,90000000,4,5,100
Islamabad,Bani Gala,40000000,4,6,10
Islamabad,Bani Gala,57500000,4,6,20
Islamabad,Bani Gala,16500000,4,6,5
Islamabad,Bani Gala,15000000,2,3,8
Islamabad,Soan Garden,26000000,4,5,5
Islamabad,New Blue Area,40500000,0,0,3.6
Islamabad,E-11,12500000,2,2,5.8
Islamabad,Apollo Towers,17500000,2,3,5.2
Islamabad,E-11,8500000,1,1,3.8
Islamabad,H-13,16000000,4,4,5
Islamabad,F-8,230000000,4,4,22
Islamabad,Khudadad Heights,15000000,3,3,10.3
Islamabad,E-11,17000000,2,2,5.9
Islamabad,E-11,11500000,8,0,6.9
Islamabad,D-12/2,167500000,6,6,14.2
Islamabad,F-11,16500000,0,1,3.3
Islamabad,DHA Phase 2 - Sector B,129000000,0,0,20
Islamabad,F-10,300000000,7,7,40
Islamabad,DHA Defence Phase 2,95000000,6,7,20
Islamabad,Bahria Garden City - Zone 1,110000000,5,5,30
Islamabad,Simly Dam Road,116000000,4,4,340
Islamabad,F-7,1300000000,10,6,80
Islamabad,E-7,950000000,6,6,40
Islamabad,F-6/2,1750000000,8,6,128
Islamabad,F-6,350000000,5,6,26
Islamabad,F-7,480000000,5,6,26
Islamabad,E-7,700000000,7,7,32
Islamabad,E-7,625000000,6,7,38
Islamabad,Bani Gala,13500000,6,6,5
Islamabad,F-7,320000000,5,6,26
Islamabad,F-7,290000000,5,6,24
Islamabad,DHA Defence Phase 1,85000000,5,6,16
Islamabad,F-11,145000000,6,6,20
Islamabad,F-7,300000000,6,6,26
Islamabad,F-10,150000000,4,5,20
Islamabad,F-11,230000000,9,0,26
Islamabad,F-10,170000000,6,6,20
Islamabad,F-11,145000000,6,6,20
Islamabad,F-8,260000000,5,5,26
Islamabad,F-6,550000000,6,6,42
Islamabad,F-10,180000000,5,6,22
Islamabad,F-10,170000000,5,5,20
Islamabad,Bahria Enclave - Sector N,34000000,6,6,8
Islamabad,Bani Gala,17000000,4,6,5
Islamabad,DHA Defence Phase 2,145000000,7,6,20
Islamabad,F-17,26500000,6,7,8
Islamabad,Skypark One,29000000,1,1,4.7
Islamabad,Gulberg Greens,13600000,2,2,4.7
Islamabad,F-10,38000000,3,2,4
Islamabad,D-12,250000000,9,6,20
Islamabad,D-12,40000000,4,4,4
Islamabad,D-12,130000000,6,6,10
Islamabad,D-12,320000000,9,6,24
Islamabad,D-12,400000000,9,6,24
Islamabad,Eighteen,70000000,4,5,10
Islamabad,Karakoram Diplomatic Enclave,85000000,2,3,9.4
Islamabad,F-11,175000000,5,5,20
Islamabad,Askari Tower 2,40000000,4,4,13.1
Islamabad,Bahria Garden City - Zone 5,22500000,3,3,5
Islamabad,MPCHS - Multi Gardens,70000000,6,6,20
Islamabad,Top City 1 - Block B,110000000,6,6,20
Islamabad,Top City 1 - Block D,43000000,5,6,10
Islamabad,Top City 1 - Block A,47500000,5,6,10
Islamabad,Naval Anchorage - Block K,82000000,9,0,20
Islamabad,Naval Anchorage - Block F,62500000,6,0,14
Islamabad,Top City 1 - Block A,47000000,6,6,10
Islamabad,Top City 1 - Block A,41000000,5,6,10
Islamabad,F-7,290000000,5,6,40
Islamabad,B-17,43500000,6,6,10
Islamabad,Faisal Margalla City,26600000,5,6,7
Islamabad,Al-Ghurair Giga,14000000,3,3,6.2
Islamabad,F-10,45000000,3,3,9.3
Islamabad,Top City 1,39500000,6,7,10
Islamabad,Top City 1,34000000,8,7,8
Islamabad,DHA Defence Phase 2,118000000,0,0,20
Islamabad,F-11 Markaz,17500000,1,1,3.8
Islamabad,F-11 Markaz,21500000,2,2,7.8
Islamabad,G-11 Markaz,15700000,1,1,1.6
Islamabad,Doctors Housing Society,72500000,7,6,20
Islamabad,Park View - Block H,40000000,5,5,6
Islamabad,Park View City,45000000,5,5,8
Islamabad,I-8/3,125000000,6,6,11
Islamabad,Bani Gala,44500000,5,5,10
Islamabad,Bahria Enclave - Sector G,36000000,5,5,9
Islamabad,I-8/3,135000000,6,6,11
Islamabad,Bahria Enclave - Sector G,37500000,5,5,8
Islamabad,Bahria Enclave - Sector C3,45000000,5,5,10
Islamabad,Bahria Enclave - Sector C1,45000000,5,5,10
Islamabad,Bahria Enclave - Sector C,150000000,6,6,60
Islamabad,Bahria Enclave - Sector A,45000000,5,5,11
Islamabad,I-11/2,45000000,8,0,6
Islamabad,Park View - Block H,34000000,4,4,5
Islamabad,G-11/3,150000000,6,5,20
Islamabad,G-6/4,185000000,5,6,20
Islamabad,PHAF Officers Residencia,44000000,6,6,8
Islamabad,Fateh Jang Road,60000000,3,3,280
Islamabad,MPCHS - Block B,80000000,6,6,20
Islamabad,Faisal Margalla City,27000000,4,5,8
Islamabad,MPCHS - Multi Gardens,36500000,6,6,10
Islamabad,Mumtaz City,16200000,3,3,7.6
Islamabad,Mumtaz City,7500000,1,1,3.1
Islamabad,Mumtaz City,16200000,3,3,7.6
Islamabad,Mumtaz City,16200000,3,3,7.6
Islamabad,Mumtaz City,7500000,1,1,3.1
Islamabad,Top City 1 - Block B,16200000,3,3,7.6
Islamabad,Top City 1 - Block B,10400000,2,2,4.9
Islamabad,Mumtaz City,7500000,1,1,3.1
Islamabad,Mumtaz City,5600000,1,1,2.4
Islamabad,G-10/2,130000000,5,5,24
Islamabad,DHA Defence Phase 1,66500000,5,6,20
Islamabad,Top City 1,19500000,5,7,5
Islamabad,Top City 1,34500000,8,7,8
Islamabad,Top City 1,10900000,2,2,4.7
Islamabad,G-13,52500000,6,6,7
Islamabad,Naval Anchorage,100000000,3,4,40
Islamabad,E-11,159000000,8,7,20
Islamabad,PWD Housing Society - Block C,40000000,5,6,10
Islamabad,Soan Garden,22500000,5,5,6.7
Islamabad,DHA Defence Phase 2,118900000,6,6,20
Islamabad,DHA Defence Phase 2,70000000,5,6,10
Islamabad,Gulberg,400000000,7,6,100
Islamabad,Gulberg Greens,440000000,6,6,100
Islamabad,Mall of Islamabad,75000000,2,2,7.8
Islamabad,F-11,20000000,1,1,3.3
Islamabad,DHA Defence Phase 2,7500000,0,0,4
Islamabad,DHA Phase 2 - Sector C,117500000,6,6,20
Islamabad,B-17,16900000,4,5,5
Islamabad,MPCHS - Block B,51900000,5,5,10
Islamabad,Capital Square,7700000,2,2,5
Islamabad,Bahria Enclave - Sector N,22000000,3,3,5
Islamabad,G-13,85000000,6,6,10
Islamabad,DHA Defence Phase 2,92000000,5,6,20
Islamabad,G-13,100000000,6,7,14
Islamabad,Diplomatic Enclave,15700000,1,1,1.6
Islamabad,DHA Defence Phase 2,150000000,5,6,20
Islamabad,DHA Defence Phase 2,112500000,6,6,22
Islamabad,DHA Defence Phase 2,125000000,6,6,20
Islamabad,DHA Defence Phase 3,82500000,7,6,20
Islamabad,DHA Defence Phase 2,125000000,6,6,20
Islamabad,DHA Defence Phase 2,148000000,6,6,20
Islamabad,DHA Defence Phase 2,117500000,6,6,20
Islamabad,DHA Defence Phase 2,85000000,6,6,20
Islamabad,DHA Defence Phase 2,85000000,6,6,20
Islamabad,DHA Defence Phase 2,97000000,6,6,20
Islamabad,DHA Defence Phase 2,102500000,6,6,20
Islamabad,DHA Defence Phase 2,109500000,6,6,20
Islamabad,DHA Defence Phase 2,115000000,6,6,20
Islamabad,Bahria Enclave,18000000,2,2,6.4
Islamabad,Sukh Chayn Residence,85000000,3,3,8.7
Islamabad,Al-Safa Heights,45000000,3,3,14
Islamabad,F-11,38000000,3,3,12.4
Islamabad,Silver Oaks Apartments,62500000,3,3,7.8
Islamabad,Park Avenue,40000000,3,3,12.2
Islamabad,I-11,29500000,4,5,4.4
Islamabad,F-10,200000000,4,4,20
Islamabad,F-11,60000000,3,4,16
Islamabad,I-11,43000000,5,6,6
Islamabad,E-11,32000000,2,2,8.4
Islamabad,DHA Defence Phase 2,139000000,5,7,20
Islamabad,DHA Defence Phase 2,114000000,6,7,20
Islamabad,DHA Defence Phase 2,122500000,5,7,20
Islamabad,F-11,36500000,3,3,11.8
Islamabad,Mumtaz City,16500000,0,1,1.6
Islamabad,Soan Garden - Block B,7500000,2,2,3.3
Islamabad,MPCHS - Multi Gardens,43000000,6,6,20
Islamabad,Bahria Enclave,14000000,3,3,7.5
Islamabad,Bahria Enclave - Sector C1,55000000,5,6,10
Islamabad,Bahria Enclave,12000000,2,2,6.1
Islamabad,F-7/3,700000000,7,6,50
Islamabad,F-11 Markaz,34000000,3,3,7.8
Islamabad,DHA Defence Phase 2,130000000,6,6,20
Islamabad,DHA Defence Phase 2,92500000,5,6,20
Islamabad,DHA Defence Phase 2,119000000,5,6,20
Islamabad,Islamabad Expressway,16200000,2,2,4.4
Islamabad,Cube Apartments,6000000,0,1,2.9
Islamabad,G-13/3,85000000,6,6,10
Islamabad,G-13/2,165000000,6,6,20
Islamabad,G-13/3,95000000,6,6,10
Islamabad,G-13/1,87500000,6,6,10
Islamabad,G-13,85000000,6,6,10
Islamabad,G-13,108000000,6,6,12
Islamabad,G-13/3,68000000,5,6,8
Islamabad,G-13,90000000,6,6,10
Islamabad,G-13/3,90000000,6,6,10
Islamabad,G-13,62000000,6,6,7
Islamabad,G-13/3,89000000,6,6,10
Islamabad,G-13/3,95000000,6,6,10
Islamabad,G-13/2,168500000,6,6,20
Islamabad,G-13/1,32000000,4,5,4.4
Islamabad,G-13/1,96500000,6,6,10
Islamabad,G-13/2,65000000,5,6,7
Islamabad,DHA Phase 2 - Sector G,140000000,9,0,20
Islamabad,DHA Phase 2 - Sector A,130000000,6,6,20
Islamabad,Park View City,17300000,1,1,3.2
Islamabad,F-8,800000000,7,7,72
Islamabad,F-7,255000000,5,6,20
Islamabad,PHAF Officers Residencia,45000000,4,4,14
Islamabad,Bahria Enclave - Sector A,57500000,5,6,10
Islamabad,MPCHS - Block D,29000000,5,5,8
Islamabad,MPCHS - Block F,22000000,4,4,5
Islamabad,MPCHS - Block E,33000000,5,5,8
Islamabad,MPCHS - Block F,22000000,4,4,5
Islamabad,MPCHS - Block E,32000000,5,5,8
